,Scabiosa lucida,Sesleria albicans,Prunella grandiflora,Carex sempervirens,Avenula pubescens,Carex montana,Gentiana asclepiadea,Campanula rotundifolia,Calamagrostis epigejos,Festuca rubra,Rhinanthus glacialis,Polygaloides chamaebuxus,Serratula tinctoria,Festuca filiformis,Agrostis canina,Bromus erectus,Daucus carota,Carex panicea,Trifolium pratense,Vincetoxicum hirundinaria,Ranunculus acris,Filipendula vulgaris,Amelanchier ovalis,Convolvulus arvensis,Epipactis palustris,Leontodon incanus,Koeleria pyramidata,Trisetum flavescens,Briza media,Trollius europaeus,Carex leporina,Agrimonia eupatoria,Dactylis glomerata,Polygala vulgaris,Buphthalmum salicifolium,Arrhenatherum elatius,Frangula alnus,Thesium rostratum,Heracleum sphondylium,Pinus sylvestris,Festuca ovina,Peucedanum cervaria,Sanguisorba officinalis,Hypochaeris radicata,Carex arenaria,Cerastium semidecandrum,Luzula campestris,Polygonatum odoratum,Carlina acaulis,Gladiolus palustris,Poa pratensis,Holcus lanatus,Angelica sylvestris,Agrostis capillaris,Lotus corniculatus,Equisetum palustre,Carex flacca,Vicia cracca,Hypericum perforatum,Trifolium montanum,Thymus praecox,Pimpinella saxifraga,Rubus caesius,Dactylorhiza incarnata,Aira praecox,Cirsium tuberosum,Gymnadenia conopsea,Platanthera bifolia,Carex nigra,Siler montanum,Pilosella officinarum,Crataegus monogyna,Potentilla erecta,Teucrium montanum,Phragmites australis,Molinia caerulea,Erica arborea,Galium verum,Globularia nudicaulis,Tofieldia calyculata,Plantago lanceolata,Hippocrepis comosa,Danthonia decumbens,Leucanthemum vulgare,Ranunculus polyanthemos,Galium mollugo,Juncus effusus,Betonica officinalis,Schoenus ferrugineus,Centaurea jacea,Carex humilis,Quercus robur,Galium anisophyllon,Senecio sylvaticus,Allium carinatum,Helictochloa pratensis,Viola hirta,Calluna vulgaris,Plantago major,Brachypodium rupestre
Rhinanthus glacialis,0.9827572155995454,0.9656772252208905,0.9969871011944824,0.9788694182223022,0.4993908745679978,0.9862084473751322,0.9790773451176701,0.9987824212272284,0.13362386152618427,0.20885103771601182,0.0,0.9585313935990974,0.9141891357037222,0.35842850816722344,0.3943248141856041,0.9999338598216966,0.02127916533529608,0.7749919781378709,0.0924760569138088,0.9476387009686582,0.09520994972260707,0.9942082451206948,0.9150687402972011,0.12226771668387922,0.6429664009524275,0.7707313047347272,0.9958305977682351,0.03290836644901978,0.8070171091099622,0.9792636899942374,0.07260406010657917,0.08082519938914627,0.1140231517699238,0.8388621028720341,0.9656098986804068,0.06360382405598186,0.869729738804153,0.9072159488513274,0.0727313140127907,0.8196438037700866,0.20367624929332315,0.9379273283545065,0.7067791656580877,0.07662077698343167,0.13882226598038708,0.22048161533781635,0.13672869493171347,0.882831106770539,0.9033815771786177,0.9972722385378092,0.06104770655316442,0.09945697770491163,0.3619952759109162,0.2542165549939606,0.685313559627591,0.22428180100768205,0.7421057183593031,0.13085125814473406,0.019094342838733333,0.9931147792691086,0.9943040520863375,0.4249577226177334,0.2276944558300748,0.49232168250182123,0.19754440586617553,0.9925888964483635,0.9854402239237937,0.8528662424614424,0.3757904883347686,0.8989862388660114,0.291190475658376,0.2088609221511815,0.7847547300235939,0.9617901757542942,0.4092785015208093,0.8711366804139739,0.9548146666475269,0.6867566666503215,0.9165333136718363,0.99757338698892,0.16167131797138506,0.9809612410109162,0.8704057791487197,0.3279660044459268,0.8337902417996961,0.24405927959860235,0.08135501709066913,0.9506252378591601,0.9692096168157397,0.684250748021542,0.9016485607563512,0.484024844151693,0.972206713255288,0.2149480723808586,0.9951821018835307,0.9960403917053966,0.8917478758679106,0.8734958539917431,0.051653844746908796,0.9856180111988105
Polygaloides chamaebuxus,0.9898331175078917,0.9996528764495628,0.9764528329811023,0.9948048119876873,0.38762729564511833,0.9714679914246406,0.9777002200761783,0.9640335637826408,0.08008151368152135,0.13816672550961923,0.9585313935990974,0.0,0.8363211387685116,0.24224396842297327,0.28910580686357357,0.9595422870755704,0.011119275533518328,0.6514438229072962,0.05543939481268495,0.8960602834144767,0.05652397531567743,0.9793962113289322,0.9865799539995544,0.07816702725247654,0.530510895411834,0.9190073651113436,0.9667860739236028,0.017442331088276797,0.7172062011236678,0.8996307712414058,0.04080928418256097,0.04599863661995554,0.07148756045861128,0.76034305519707,0.9994792346316723,0.036528562931228865,0.7842955353036626,0.969797462159479,0.04304437017415469,0.7334583047991531,0.13730799561432985,0.9948510888510492,0.5964513721242073,0.04432867210400895,0.08305773224794402,0.1398627182363201,0.08219456563190211,0.9380920919981682,0.9120102165502476,0.976893197575139,0.03440211237108084,0.059160335138984464,0.2668824411400877,0.17415131735843506,0.6015699543203933,0.14959979887924343,0.6492922554543977,0.08025240106377315,0.009813226867144283,0.9230397967762075,0.9752799139638958,0.3194908286297479,0.15112018266124605,0.37465112104035714,0.12450741734084958,0.9739163245825271,0.8976651547634202,0.7461753644834085,0.270674462725287,0.9755583255612741,0.21290440305296304,0.13976864163858577,0.6702326541732826,0.9834111857025937,0.30542488971233683,0.7813588273389728,0.9989713130067902,0.5979086132470518,0.9924938434284176,0.9648403856914414,0.10468362612443495,0.9621451140331305,0.7457396064349711,0.24018002971309727,0.753084796308601,0.16573861325525133,0.04682316871147671,0.8708422594635709,0.9662114216884967,0.5964684178005363,0.9871649655030797,0.36577764947991,0.9574347362174809,0.13528732030542595,0.9317492664670877,0.9301518996833777,0.8643049623098726,0.8350949765287429,0.02954142398392846,0.9827111501407756
Serratula tinctoria,0.8519707039422806,0.847211177779353,0.8931371397446367,0.8526678415340754,0.781220314266367,0.847017671596062,0.928075934866288,0.9250693476091646,0.44306867964373053,0.5145470887379452,0.9141891357037222,0.8363211387685116,0.0,0.6942981197217274,0.7000130628997243,0.9099236599722856,0.19103410254848896,0.9590946156042323,0.3506516877872385,0.9920907869539728,0.3642355387062647,0.8789614861100177,0.7547171499309281,0.37537488707932537,0.8826593773953565,0.6378651255260935,0.8785471290962007,0.2402078482212729,0.9718433348683222,0.9683106849719422,0.34041224336089415,0.3550536067560224,0.3708702709061188,0.9831485554231255,0.8413209994077469,0.29954792760010424,0.9942192146492473,0.7292520728039045,0.30619061039246637,0.9767980413378368,0.4930729719204109,0.788726270006175,0.9225214111752985,0.33287736993862604,0.4540642700630773,0.5568201054733777,0.4473308537615567,0.6915323258662797,0.7108258792415921,0.9028910402714788,0.3043336601663391,0.3733173844987835,0.6590517222206261,0.5615858970129615,0.8942421690312062,0.5336982308430804,0.937501050388084,0.4228902647917373,0.1887026498213876,0.9029101316359615,0.9236936187273023,0.7205502947472106,0.5421509994640046,0.7828092615151522,0.5259708533146148,0.9290660022311066,0.9155053858543303,0.9886143707543067,0.6883549783425142,0.7280229059662487,0.5708121789996209,0.5068256182951542,0.9641512567407557,0.8031645970572827,0.7072792355249976,0.9946354158439304,0.8441776641714724,0.898694150799459,0.7831048818032638,0.9298968706548082,0.44662771241388693,0.832942630292795,0.9832384981159988,0.6201076831473846,0.9816088756300613,0.5522190898470256,0.3492785108234178,0.9928541747405777,0.9417575541756448,0.89620319840166,0.7570370237379451,0.7777800443646714,0.8140061358049921,0.5526057914424723,0.9007286209462443,0.9164570870500602,0.9768787758349106,0.9792757961703495,0.26316028282681964,0.9184076336671747
Festuca filiformis,0.25306379680902075,0.2553745757640567,0.31711335191780904,0.2558015294590766,0.9585462699472277,0.24738584103535272,0.40398800687721653,0.37979063610704566,0.8660034492607601,0.8812605502535682,0.35842850816722344,0.24224396842297327,0.6942981197217274,0.0,0.9633827019558613,0.35004294210361486,0.4670118686027593,0.8558775799840095,0.7187614725201298,0.6109386196331279,0.7496035982998581,0.2931644581546662,0.1500363610032646,0.7121111859848183,0.9292174969111298,0.08840270059574762,0.2943197592241059,0.5768877049071437,0.8305416278221581,0.5083532550361737,0.7462646607231778,0.7640245431418556,0.71976965184152,0.7958965728929299,0.24544837081403906,0.6535130832378289,0.7642838668876706,0.1266369435610441,0.6464193656897489,0.8180728220958616,0.8382937683508608,0.18260862445673462,0.9031316658744704,0.7121773268016818,0.882013364848109,0.957047665720657,0.8696882791349736,0.10290513805647,0.12342713686372127,0.3349485234097654,0.6755435779954131,0.7636637616522312,0.929806211781748,0.9044783854331062,0.8775997380961983,0.8966680770801225,0.8729224529207568,0.819437502835119,0.4689603109372788,0.35157854595516946,0.3789952609720422,0.9554086021971888,0.9102125940935294,0.9723711959868189,0.9316061659679732,0.3920836673659597,0.3889017665592037,0.7819916161853758,0.9697273728906214,0.12686936609652752,0.8541682635795188,0.862029846848459,0.852177695647282,0.19287085580707622,0.953620851104971,0.7627577133771779,0.25900740619511403,0.8859767653529194,0.18804673410097172,0.3906078226436274,0.8103125537671666,0.23126638776919117,0.7318789874029668,0.9022032427788771,0.8021220481397076,0.9019694598510781,0.7457877411547729,0.6120778232967462,0.4479788966981709,0.8847342977707008,0.16005750522221707,0.9753192785776557,0.20960165461177532,0.9577539353063304,0.34357885003361466,0.3731872503943609,0.6681307026304899,0.7114266191877853,0.5826431960315356,0.3755743675434908
Agrostis canina,0.3022974154411205,0.30115099216869035,0.35842357183664625,0.30366884441290715,0.9921031635015618,0.2994744946277191,0.43228646837105666,0.41223312326700534,0.9270308278922751,0.9605915872460754,0.3943248141856041,0.28910580686357357,0.7000130628997243,0.9633827019558613,0.0,0.3872118183335061,0.6677194914120151,0.8467978266741905,0.8558545435781233,0.6229995292197161,0.8723123325596474,0.3378925321543863,0.2067445110779792,0.8560701731435857,0.9521019692936034,0.13736953972311722,0.3398561446264763,0.7449215216981864,0.8481538555381558,0.522745775082397,0.8544962123406891,0.8672834232019092,0.8606238784894049,0.814591834011644,0.2928270840615871,0.8088973483187658,0.7721748458455482,0.1873199505313879,0.8067872036877378,0.8357229101849214,0.9410706584729422,0.23672981137692634,0.9193207889541647,0.845888738149431,0.9307163237112354,0.9681989232535726,0.9294487045555327,0.16582046104115164,0.18865145049166882,0.3734590097715266,0.8190345211844452,0.880369508857631,0.9933472030063444,0.97636434985719,0.9309815582641322,0.9687460644301148,0.9028740013245883,0.9158250521768846,0.6666899150843102,0.3893407867226644,0.41099455109432254,0.9989687356706244,0.973054137803076,0.9895665860110342,0.9637558334006874,0.4223216801198561,0.4204508566654551,0.77876151795845,0.9994086946353214,0.18574069527289902,0.9553545151463643,0.9530966037028401,0.8510403685855584,0.2499115584181375,0.9992071567947046,0.7678578261879099,0.30280327819879865,0.9333364597634923,0.2380912558910333,0.4214472707341051,0.9205569020328337,0.2861831525744549,0.7183691146899401,0.9816404245298666,0.8205178987742128,0.9739934115044158,0.862571668460365,0.6175907279379578,0.4722036163485203,0.9338968273584087,0.2128746277533096,0.9897329656502196,0.26745208920129,0.9643375137276236,0.38254220247867493,0.4073383723221136,0.6945245281666418,0.7402580565677995,0.7592939494268571,0.4073049266817449
Bromus erectus,0.9841288788583208,0.9665670546555893,0.9974716504488317,0.9800573668694702,0.4923973032364152,0.9879524503442784,0.9779580410929457,0.998334726568914,0.12806403347244627,0.20287708698864387,0.9999338598216966,0.9595422870755704,0.9099236599722856,0.35004294210361486,0.3872118183335061,0.0,0.019633515097600845,0.7687761138995989,0.08845632672195575,0.9442531133054622,0.09095299346557958,0.9950698516379849,0.9175322109434255,0.1180710944101159,0.636339172631084,0.7722727405376707,0.9967958017723915,0.030557863721828987,0.8014796961619189,0.9770824253585072,0.0686235003860074,0.07661520467833097,0.10982438361795409,0.8336842522189564,0.9667023893158089,0.06031185675922294,0.8647780153022064,0.9105074084271729,0.06935902035837765,0.8142354262039624,0.19815800042692552,0.9399295766536655,0.7004132369054157,0.07281461973630372,0.13304914332314857,0.2134009462585343,0.13111200016873606,0.8868974587088948,0.9076332123080412,0.9974467232786862,0.05767302411680658,0.09505877344148439,0.35539782010754567,0.2479218957616525,0.6794948742425237,0.21810687843409834,0.73621767195971,0.1257689463273748,0.017514748785297907,0.9932348261987829,0.9937478289984689,0.4180081247048092,0.2213478665317388,0.4850004055375587,0.19093214647393647,0.9918273522983706,0.9849236741864894,0.8475651125442982,0.3685427651016815,0.9019382345509229,0.28545339522040014,0.20309490078587228,0.7787361105989441,0.9642326311956352,0.4023500963889745,0.8661684530576107,0.9554309928474857,0.6808244039349737,0.9179274186041796,0.9969443938547712,0.1565246357158478,0.983072817448635,0.8653204602901329,0.3217061477847965,0.8285486171177098,0.23780147411524408,0.07727008003042055,0.9472052256888198,0.9674839809284621,0.6783395773278242,0.9034698520873689,0.4766314402750863,0.974738546534706,0.20784620659946898,0.9954328017401869,0.9958093629676388,0.8877068769137335,0.8690968439388045,0.048896887466802985,0.9849487094258084
Daucus carota,0.009001601836480475,0.012484209360986452,0.01623043825461966,0.01030183400879258,0.6140772741470581,0.006587599663949726,0.04869006572226978,0.028201573403058275,0.7867346984815067,0.8224197428817391,0.02127916533529608,0.011119275533518328,0.19103410254848896,0.4670118686027593,0.6677194914120151,0.019633515097600845,0.0,0.2986814995633091,0.9411849051663979,0.14553639681432726,0.9182665335381296,0.012701591391876696,0.0025084531872481505,0.9372237258488192,0.5066662018094548,0.0012058956964944392,0.011224674523457184,0.9723378854359316,0.3650238929669612,0.057286338230941806,0.8811901279512045,0.8740994521246742,0.9394183829557707,0.33476207195530555,0.010708842236740401,0.9669298141865261,0.26365211025534346,0.0011389561416475392,0.9690001034722107,0.35247291512769585,0.8658749984117088,0.004486266236608448,0.4438657074930829,0.9356779383003635,0.7556258803854942,0.6518440692313106,0.7839144937680073,0.00045435563330814804,0.0005358559995831937,0.020023728545563908,0.9487057474844387,0.9075064198279411,0.7423338200306785,0.795552854378713,0.5568436405117281,0.8037907343928582,0.45774971388597524,0.8681936259365653,0.9969383989146536,0.015159054706202274,0.032356988603076745,0.6723820767507929,0.7828123587033806,0.5729780267696553,0.7121872908292833,0.0368812487670153,0.019039097122112186,0.24025809621139024,0.6571885486271654,0.0013835843949807271,0.8325484958544609,0.8449473061013806,0.32115747646307585,0.003661934212225697,0.6836977566120435,0.2516930027160035,0.014849117444111219,0.5425951816007912,0.006496527864701228,0.03194102479205142,0.888877273418408,0.004852585631622621,0.15705414781212013,0.7858421664128288,0.33959239835732624,0.7986481595553007,0.9042601761088093,0.11566647652703367,0.07057738110940855,0.5484312015944386,0.003952691348410407,0.5690511867048573,0.0034321523405709538,0.6396037640841262,0.01475024161593929,0.019858621710016126,0.25993146015219737,0.30314247355256235,0.9845049160376079,0.03648959001064464
Carex panicea,0.6781378148061469,0.6661890280539963,0.7387093395126852,0.676489542750427,0.9050355647086172,0.6802237882449877,0.7852457133704408,0.7873649127831432,0.61243991220785,0.6773649467896276,0.7749919781378709,0.6514438229072962,0.9590946156042323,0.8558775799840095,0.8467978266741905,0.7687761138995989,0.2986814995633091,0.0,0.4986364639644674,0.9165308051781009,0.5174958413150945,0.7185543828819781,0.5518751351213095,0.5181934134758766,0.9668130021509094,0.4226843288179875,0.7236800166271043,0.3671943352836153,0.9885868893140448,0.8768904118501558,0.49459465662515534,0.5117501710146873,0.5163724091594836,0.9809793507188096,0.6587115914972715,0.43846765974253654,0.9807512994060074,0.5284447204570688,0.44285475954441167,0.9866269222240364,0.6483176536452459,0.5921306022304812,0.9853082735405572,0.48118152172210943,0.6254701586615341,0.7314107345198431,0.6170213501179262,0.495456544904197,0.5315992865088637,0.7515424993633012,0.4473451168934608,0.5286466533353482,0.8045004351924296,0.7216665307112244,0.9486125414852152,0.6970921001071702,0.979880466975154,0.584779592713771,0.29675021461654644,0.7751169662903756,0.7804049402894832,0.8592163859953903,0.7075898584064217,0.9121838509719281,0.6992768097724075,0.7883909036284188,0.8031462748580801,0.9904215403678183,0.840186077432421,0.523158071208468,0.7134272696326521,0.665930978206334,0.9990694908826168,0.6177644507225443,0.8487299441777135,0.9821282709775478,0.6616742802355081,0.956121635053919,0.5835502823229846,0.7936273945813533,0.6028783186736604,0.6660457030253872,0.97722557317669,0.7661159549259707,0.982748735877033,0.7134881624504669,0.5029873557932427,0.9280285530660776,0.8098436012522935,0.9536464371075498,0.5523312869734888,0.9096929299099066,0.6436227146483846,0.7279422690849188,0.768442473271386,0.7904398121768137,0.9156728469613217,0.9357614320596706,0.39001460265648896,0.7696646530951189
Trifolium pratense,0.053795729312310435,0.05989986821098246,0.07702892281556908,0.056485864827867695,0.8037997224681859,0.04836583237020785,0.13580356211292635,0.10619123078408277,0.944832749669952,0.9619301284188503,0.0924760569138088,0.05543939481268495,0.3506516877872385,0.7187614725201298,0.8558545435781233,0.08845632672195575,0.9411849051663979,0.4986364639644674,0.0,0.2848089261771121,0.9966589331359709,0.06709163780721927,0.02467867871705872,0.98959995578697,0.6995176339595663,0.013231773995111608,0.06488396239692272,0.9721766937478821,0.5440008285476857,0.1702738619759111,0.9760816175114148,0.9764895818218513,0.9954368879940851,0.506620707727098,0.05534363006429119,0.9956707561985085,0.4360844100174731,0.01766971615868309,0.992262627039229,0.5291256825073266,0.9774483839900785,0.0338750404998211,0.6368343901072492,0.9969101272613825,0.9282117532411117,0.8653333213317288,0.9435970839422224,0.012128385202341664,0.014824927234046185,0.08599406604941381,0.9936557758104917,0.9942349167673554,0.9032620786413657,0.9450920129959366,0.7196594073399604,0.9521482119822945,0.636130989399164,0.9833400891211094,0.9398883159461756,0.0820708912927222,0.11125215556312802,0.8537025589608263,0.9416184651711077,0.7773193659542298,0.9039153651531071,0.1195896573917884,0.09550942459408965,0.42224796606684467,0.8520463639507696,0.01850253355188985,0.9497244049748286,0.9707773748228505,0.5158011187719603,0.03358557529447313,0.8630907049212289,0.4254017434002298,0.0640928407882147,0.711059807690252,0.038602636283244805,0.11325119855174189,0.9888159824599009,0.04215407342527898,0.33244559799505013,0.9290716133725583,0.5128047545960985,0.9477159490565974,0.9888879233739402,0.2572789645676046,0.16946626687876484,0.715410294566179,0.029403783853463268,0.7760097503051614,0.03551616839221495,0.8576824616923011,0.0798653547341232,0.09347033138293671,0.40226355895531984,0.4523302488956501,0.9790615939747721,0.11549962885593348
Vincetoxicum hirundinaria,0.9037066505056323,0.9046199798973226,0.9345263482520627,0.9062077328769439,0.7110152275768555,0.8940356325728314,0.9670463475565322,0.9585028054117016,0.3662142803560065,0.43746870792742065,0.9476387009686582,0.8960602834144767,0.9920907869539728,0.6109386196331279,0.6229995292197161,0.9442531133054622,0.14553639681432726,0.9165308051781009,0.2848089261771121,0.0,0.2960450019567696,0.9232759655121788,0.8246047407160216,0.3104267270862683,0.8258455766670019,0.7226667348072279,0.9194280368619118,0.1861417759972623,0.9414256390781807,0.9795871801818843,0.27292761642662555,0.286099271971334,0.30512714149689696,0.9608681736522197,0.8993026657278862,0.23887032591208693,0.9753160928007063,0.7974347907319297,0.24599925894024807,0.9492890593905147,0.41956177531748073,0.8546034997024406,0.8734047282515286,0.2676517171975232,0.3760705185631284,0.4737862718765116,0.37019837361796243,0.7574852117404529,0.7661707150843698,0.9430614195980923,0.24209632074850168,0.30405612089872514,0.5840515005365645,0.48395646258406716,0.8513114625886626,0.45574530749163195,0.8975781431106277,0.349427222668069,0.14320689747822377,0.9296379484368302,0.9608426802508971,0.6462398062461128,0.46313088652128903,0.7099854213045547,0.44457387881433286,0.9652455014952559,0.934719865605545,0.9619512434196554,0.6096440993803053,0.7992378433074678,0.4997499454559609,0.4314035999800763,0.9245914168638413,0.8610166518065391,0.6322688301623984,0.9749260966794617,0.9034185284294598,0.8540227926316606,0.852538803000962,0.9629526084943609,0.374321219808935,0.8797817024198268,0.957996355358168,0.5461506912550497,0.9578747180722602,0.4744467726596069,0.28155714737876075,0.9938084723728662,0.976495284065565,0.8516687475076503,0.8294522048519121,0.7040323089959246,0.8627352911813948,0.4694429698640966,0.9297542814572455,0.9426910799771787,0.9825705291881964,0.9770567558045677,0.2080690384823566,0.9594039489286867
Ranunculus acris,0.05454035163959247,0.06119139815134533,0.07896450855111771,0.05745055155694272,0.8191013205705946,0.0486434127121146,0.14106656429386805,0.10978039492703305,0.966377699941027,0.9718777448395182,0.09520994972260707,0.05652397531567743,0.3642355387062647,0.7496035982998581,0.8723123325596474,0.09095299346557958,0.9182665335381296,0.5174958413150945,0.9966589331359709,0.2960450019567696,0.0,0.0684688540878171,0.02429236363101418,0.9773285108459103,0.7154396435279672,0.012847539675040978,0.06602720454496284,0.9677107118961653,0.5588250900047442,0.17736683726990315,0.9895006135900941,0.9903744216281117,0.9863543259499776,0.520679167780934,0.05636852232446116,0.9883330863121129,0.45105597608435954,0.016958098244828888,0.9791540318815561,0.5437285417578157,0.9785165444527198,0.03385220036265238,0.653338173336406,0.9983728230963755,0.9527677599005108,0.8936148458185382,0.9652315867877279,0.011269812521566093,0.013821289751158176,0.088468546931568,0.9937211964663315,0.9996278972679202,0.9125842277605912,0.9552981347501958,0.7273121014273668,0.9637561294473986,0.6493234001870003,0.9931569095695683,0.9215136352812223,0.08396704060095524,0.11519966055915376,0.8676379624076851,0.9560861903778438,0.7965670028363099,0.9286545518145342,0.12399872464081274,0.0981206092256815,0.438613714658595,0.8707128338220071,0.01788970564485839,0.9470214672165914,0.9763313251475297,0.5337314773271039,0.033315216969018055,0.8767761087218758,0.440623245192021,0.06569835831800287,0.7204402382829999,0.03897560288095236,0.11725796192052595,0.98982664337547,0.04206083674786958,0.3474729095204454,0.9338477399938435,0.5270155116500023,0.9583447912134251,0.9972261153308881,0.2683391166292572,0.17621779408515106,0.7243074546634994,0.02934453057696888,0.7959915199903634,0.03510880614608859,0.8871455028052356,0.08167347540094254,0.09610725947487764,0.4130519880023004,0.4633056644228849,0.9605744795955703,0.11973129789506318
Filipendula vulgaris,0.9968229262669216,0.984036248564374,0.9994024897018663,0.9942557527113556,0.44205077646283725,0.9964491443620761,0.9783075829713478,0.9928997021060678,0.09757639442770336,0.16626983265655423,0.9942082451206948,0.9793962113289322,0.8789614861100177,0.2931644581546662,0.3378925321543863,0.9950698516379849,0.012701591391876696,0.7185543828819781,0.06709163780721927,0.9232759655121788,0.0684688540878171,0.0,0.951458821818307,0.09412288946137545,0.5874852454108922,0.8207264629063116,0.9983834921275079,0.020250675782497302,0.7627407330081158,0.953245609216577,0.04903741817742267,0.05547982723994696,0.08632661545585951,0.7991790617570732,0.985019595785266,0.04391265572262459,0.8293415040855849,0.9459791744382214,0.05192287491201149,0.7769113560840847,0.16413631741504764,0.968046637470376,0.6531815851334983,0.05348368136331667,0.10130458876780134,0.1706000353989464,0.10016906017176926,0.9240163367696526,0.9327988303902112,0.9981865962539919,0.04122350023970231,0.07171098769272458,0.3104688160265752,0.20779112169801273,0.641083344115988,0.17978761280766442,0.6953515012783598,0.0974715661347333,0.011047660024057267,0.9804529108577872,0.9919376247709859,0.36928178784145177,0.18197342064791674,0.43186826302272757,0.15171253932436288,0.9892927962448178,0.9648557886281376,0.8052405815298103,0.31873204181923614,0.939460447707468,0.24768539307681567,0.1675674082316296,0.7317050231368014,0.9852184791134424,0.35408312279826387,0.8295405044395151,0.9742211896536118,0.6407123660029819,0.9479866303844809,0.9913285342964685,0.12619745351166772,0.9919528376265692,0.8187703946028626,0.2797758837483506,0.7932486705043664,0.19824821700262807,0.0565351530002621,0.9188244589263475,0.9649830733377837,0.6385694480988887,0.9378868938757305,0.4230597588334456,0.9864029871132602,0.16524874957708383,0.9849745183413862,0.9828822687566466,0.8700931847001927,0.8474538687712077,0.03538523275419878,0.9867436240150594
Amelanchier ovalis,0.9727731531875395,0.9831911867321906,0.9433442731285585,0.977800826119775,0.2995404522076948,0.9527119474906081,0.9331626759895865,0.918842393010678,0.03552983671387923,0.08128942618392708,0.9150687402972011,0.9865799539995544,0.7547171499309281,0.1500363610032646,0.2067445110779792,0.9175322109434255,0.0025084531872481505,0.5518751351213095,0.02467867871705872,0.8246047407160216,0.02429236363101418,0.951458821818307,0.0,0.04223849457049994,0.4380764110197534,0.939142530353448,0.9361615245756288,0.004317535574172694,0.6293656444274703,0.8298864879206482,0.013951040468448708,0.016649635345007473,0.03663260178605298,0.6756642494120614,0.9854121396446731,0.013801271536897848,0.6983453257208647,0.993309412394359,0.01831450594116814,0.6466267402457558,0.0841351098108166,0.9978163582111452,0.5032154038860427,0.017248388302475808,0.036617531831717516,0.07407803379067496,0.036860695780252424,0.9718546756206092,0.9313527654275991,0.9408192954766995,0.011935061018229385,0.02560033742437195,0.1920250884241263,0.11041436284668453,0.5189858258379743,0.08968116737476087,0.5616567933029253,0.03849038133223136,0.001948952816414497,0.8730740045532481,0.9326097460720437,0.23674931002751765,0.08960869922365285,0.2829339451745945,0.06476527827993064,0.9294262149952995,0.8371816586130046,0.6535585669939682,0.18832690185236395,0.9980802831109679,0.15084952291586726,0.08433753606612202,0.5741991260123608,0.982855039146135,0.2239656503951604,0.6942776167688686,0.9813103884395797,0.5135133631635063,0.9914922822576745,0.9185108880654589,0.05846994163448658,0.946127237320457,0.6479856774276349,0.17088394932320397,0.6677934894640445,0.10323967853204763,0.017811477545483963,0.7932602532274826,0.9158044125567607,0.5125474901976871,0.9945929203723817,0.2737587498147612,0.9472412975171757,0.07008397979513116,0.8848861404471322,0.8786300589229855,0.7929548950926787,0.7604317435560762,0.010979122335391034,0.9422010872681795
